iyear,extended,region,nkill,nwound,attacktype1,nperps
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,5,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,6,3.0,20.0,3,0.0
1988,0,11,0.0,3.0,3,0.0
1988,0,11,0.0,3.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,1.0,0.0,1,2.0
1988,0,11,0.0,1.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,6,7.0,0.0,3,0.0
1988,0,6,0.0,0.0,3,0.0
1988,0,10,1.0,3.0,1,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,7,20.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,8,0.0,1.0,3,0.0
1988,0,6,0.0,0.0,3,0.0
1988,0,6,4.0,0.0,3,0.0
1988,0,6,6.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,6,10.0,26.0,3,0.0
1988,0,6,37.0,0.0,1,0.0
1988,0,8,0.0,0.0,1,0.0
1988,0,8,1.0,0.0,1,0.0
1988,0,3,1.0,0.0,1,0.0
1988,0,3,2.0,0.0,1,0.0
1988,0,8,0.0,1.0,1,2.0
1988,0,8,0.0,0.0,1,0.0
1988,0,6,0.0,3.0,2,0.0
1988,0,6,1.0,1.0,2,0.0
1988,0,2,4.0,7.0,2,0.0
1988,0,11,5.0,0.0,2,0.0
1988,0,10,1.0,4.0,3,0.0
1988,0,8,0.0,3.0,3,0.0
1988,0,8,1.0,0.0,1,0.0
1988,0,8,1.0,0.0,1,2.0
1988,0,3,4.0,0.0,2,0.0
1988,0,3,8.0,0.0,2,0.0
1988,0,3,0.0,2.0,2,0.0
1988,0,5,0.0,0.0,3,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,3.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,8,0.0,3.0,3,0.0
1988,0,8,0.0,4.0,3,0.0
1988,0,8,0.0,3.0,3,0.0
1988,0,3,1.0,0.0,1,0.0
1988,0,3,1.0,0.0,1,0.0
1988,0,6,1.0,0.0,1,0.0
1988,0,6,1.0,0.0,1,0.0
1988,0,6,1.0,0.0,1,0.0
1988,0,6,3.0,0.0,2,0.0
1988,0,6,1.0,2.0,2,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,10,1.0,25.0,3,0.0
1988,0,8,0.0,3.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,2.0,0.0,1,0.0
1988,0,3,2.0,1.0,2,5.0
1988,0,10,0.0,3.0,2,0.0
1988,0,11,0.0,0.0,1,0.0
1988,0,3,2.0,0.0,1,0.0
1988,0,8,2.0,0.0,3,0.0
1988,0,6,4.0,0.0,1,0.0
1988,0,6,3.0,0.0,1,0.0
1988,0,8,1.0,0.0,1,0.0
1988,0,5,0.0,3.0,2,3.0
1988,0,3,0.0,0.0,3,0.0
1988,0,11,0.0,25.0,3,0.0
1988,0,3,39.0,0.0,2,300.0
1988,0,5,0.0,0.0,7,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,8,0.0,2.0,3,0.0
1988,0,3,3.0,0.0,2,0.0
1988,0,5,0.0,0.0,2,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,6,8.0,0.0,1,0.0
1988,0,6,1.0,0.0,1,0.0
1988,0,6,1.0,0.0,1,0.0
1988,0,6,1.0,0.0,1,0.0
1988,0,2,2.0,0.0,1,0.0
1988,0,2,1.0,0.0,1,0.0
1988,0,6,3.0,0.0,1,0.0
1988,0,11,28.0,0.0,2,0.0
1988,0,6,11.0,0.0,2,1.0
1988,0,11,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,6,10.0,0.0,1,0.0
1988,0,10,6.0,0.0,3,0.0
1988,0,3,3.0,1.0,2,0.0
1988,0,6,1.0,26.0,3,0.0
1988,0,6,1.0,23.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,7,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,7,0.0
1988,0,8,0.0,0.0,7,0.0
1988,0,8,0.0,0.0,7,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,1.0,3,0.0
1988,0,8,0.0,1.0,3,0.0
1988,0,8,0.0,1.0,3,0.0
1988,0,6,4.0,0.0,2,0.0
1988,1,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,2,0.0
1988,0,5,3.0,2.0,6,0.0
1988,0,5,0.0,0.0,6,30.0
1988,0,10,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,11,1.0,0.0,1,0.0
1988,0,6,1.0,0.0,1,0.0
1988,0,6,1.0,1.0,1,0.0
1988,0,6,4.0,0.0,1,0.0
1988,0,6,1.0,0.0,1,0.0
1988,0,6,1.0,2.0,2,0.0
1988,0,10,0.0,15.0,3,1.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,6.0,0.0,1,0.0
1988,0,3,1.0,0.0,1,1.0
1988,0,10,0.0,0.0,1,0.0
1988,0,3,4.0,0.0,2,0.0
1988,0,6,1.0,2.0,2,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,10,1.0,7.0,3,0.0
1988,0,10,0.0,6.0,3,0.0
1988,0,6,3.0,13.0,3,0.0
1988,0,3,1.0,0.0,1,2.0
1988,0,6,0.0,1.0,1,0.0
1988,0,3,9.0,5.0,2,30.0
1988,0,6,5.0,0.0,2,0.0
1988,0,10,0.0,2.0,2,0.0
1988,0,8,3.0,0.0,2,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,23.0,3,0.0
1988,0,3,1.0,0.0,1,0.0
1988,0,6,2.0,0.0,1,0.0
1988,0,6,2.0,3.0,3,0.0
1988,0,6,2.0,4.0,3,0.0
1988,0,6,2.0,0.0,2,0.0
1988,0,6,1.0,0.0,2,0.0
1988,0,8,3.0,0.0,3,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,11,2.0,14.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,6,1.0,0.0,1,0.0
1988,0,6,0.0,1.0,1,1.0
1988,0,2,2.0,10.0,3,0.0
1988,0,6,3.0,2.0,2,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,2.0,3,0.0
1988,0,11,0.0,0.0,1,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,1.0,3,0.0
1988,0,3,0.0,0.0,1,2.0
1988,1,10,1.0,4.0,2,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,3,2.0,0.0,1,1.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,1.0,3,0.0
1988,0,6,0.0,8.0,3,0.0
1988,0,6,0.0,0.0,3,0.0
1988,0,6,0.0,5.0,3,0.0
1988,0,3,1.0,0.0,1,0.0
1988,0,11,1.0,0.0,1,1.0
1988,0,6,1.0,2.0,1,1.0
1988,0,6,0.0,0.0,1,0.0
1988,0,3,0.0,2.0,2,0.0
1988,0,3,1.0,2.0,3,0.0
1988,0,1,0.0,0.0,3,1.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,6,0.0,2.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,6,5.0,40.0,3,0.0
1988,0,6,1.0,0.0,1,0.0
1988,0,6,1.0,0.0,2,0.0
1988,0,10,1.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,6,1.0,1.0,3,0.0
1988,0,8,0.0,12.0,3,0.0
1988,0,11,1.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,10,0.0,0.0,1,0.0
1988,0,8,1.0,0.0,1,1.0
1988,0,6,12.0,20.0,2,0.0
1988,0,10,0.0,2.0,3,0.0
1988,0,10,2.0,3.0,2,0.0
1988,0,10,10.0,0.0,2,0.0
1988,0,8,0.0,0.0,2,0.0
1988,0,11,0.0,1.0,3,0.0
1988,0,3,0.0,0.0,1,0.0
1988,0,3,3.0,0.0,1,0.0
1988,0,6,2.0,2.0,1,0.0
1988,0,3,0.0,0.0,7,0.0
1988,0,2,0.0,1.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,3,1.0,0.0,1,3.0
1988,0,8,0.0,0.0,1,0.0
1988,0,11,1.0,0.0,2,0.0
1988,0,8,1.0,0.0,1,0.0
1988,0,6,0.0,15.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,6,0.0,0.0,2,0.0
1988,0,8,2.0,0.0,1,3.0
1988,0,8,2.0,0.0,2,3.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,1,0.0
1988,0,6,10.0,40.0,3,0.0
1988,0,6,0.0,0.0,3,0.0
1988,0,6,0.0,0.0,3,0.0
1988,0,6,0.0,5.0,3,0.0
1988,0,6,0.0,0.0,3,0.0
1988,0,6,0.0,0.0,3,0.0
1988,0,6,0.0,0.0,3,0.0
1988,0,3,0.0,5.0,1,0.0
1988,0,3,0.0,10.0,2,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,6,1.0,19.0,3,0.0
1988,0,6,0.0,0.0,3,0.0
1988,0,8,0.0,12.0,3,0.0
1988,0,8,0.0,2.0,3,0.0
1988,0,6,0.0,17.0,3,0.0
1988,0,6,0.0,0.0,2,0.0
1988,0,6,0.0,0.0,7,0.0
1988,0,6,0.0,0.0,3,0.0
1988,0,2,1.0,1.0,1,0.0
1988,0,5,5.0,0.0,1,30.0
1988,0,11,8.0,0.0,1,0.0
1988,0,3,3.0,0.0,2,0.0
1988,0,6,4.0,0.0,2,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,6,0.0,0.0,3,0.0
1988,1,11,4.0,11.0,4,0.0
1988,0,2,1.0,4.0,2,0.0
1988,0,2,1.0,0.0,2,0.0
1988,0,6,0.0,20.0,2,0.0
1988,0,3,0.0,0.0,5,0.0
1988,0,6,8.0,0.0,3,0.0
1988,0,11,8.0,0.0,2,0.0
1988,0,3,1.0,0.0,6,1.0
1988,0,8,0.0,0.0,3,0.0
1988,0,3,0.0,1.0,1,8.0
1988,0,11,1.0,1.0,1,0.0
1988,0,6,1.0,0.0,2,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,1.0,1,0.0
1988,0,11,0.0,19.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,8,1.0,0.0,1,2.0
1988,0,3,1.0,0.0,1,0.0
1988,0,5,1.0,0.0,1,0.0
1988,0,11,9.0,0.0,2,0.0
1988,0,1,0.0,0.0,3,1.0
1988,0,1,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,6,0.0,0.0,1,0.0
1988,0,2,0.0,1.0,2,0.0
1988,0,11,0.0,2.0,3,0.0
1988,0,1,0.0,0.0,3,1.0
1988,0,10,5.0,38.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,3,0.0,1.0,1,2.0
1988,0,3,3.0,0.0,1,0.0
1988,0,8,0.0,0.0,1,0.0
1988,0,3,0.0,0.0,2,0.0
1988,0,3,3.0,0.0,2,0.0
1988,0,11,0.0,19.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,6,3.0,0.0,1,0.0
1988,0,3,0.0,12.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,8,1.0,0.0,1,0.0
1988,0,8,0.0,1.0,1,2.0
1988,0,3,0.0,0.0,2,0.0
1988,0,10,3.0,0.0,1,0.0
1988,0,3,0.0,0.0,3,20.0
1988,0,11,5.0,0.0,2,0.0
1988,0,11,0.0,7.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,2,2.0
1988,0,8,1.0,1.0,2,0.0
1988,0,8,0.0,0.0,2,0.0
1988,0,3,0.0,0.0,1,6.0
1988,0,3,1.0,0.0,1,0.0
1988,0,6,1.0,0.0,2,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,3,16.0,0.0,2,0.0
1988,0,2,11.0,16.0,2,0.0
1988,0,1,0.0,0.0,7,4.0
1988,0,4,0.0,1.0,3,0.0
1988,0,11,0.0,4.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,6,1.0,0.0,1,2.0
1988,0,3,1.0,0.0,1,2.0
1988,0,6,1.0,2.0,1,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,8,1.0,0.0,1,0.0
1988,0,3,0.0,0.0,7,0.0
1988,0,3,0.0,0.0,7,0.0
1988,0,2,1.0,0.0,2,0.0
1988,0,3,0.0,0.0,2,20.0
1988,0,10,3.0,19.0,3,0.0
1988,0,3,0.0,0.0,7,30.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,1.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,6,0.0,2.0,3,0.0
1988,0,3,0.0,0.0,6,0.0
1988,0,3,0.0,1.0,1,0.0
1988,0,6,4.0,2.0,1,0.0
1988,0,6,0.0,0.0,2,0.0
1988,0,3,0.0,0.0,2,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,4,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,2,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,6,0.0,1.0,3,0.0
1988,0,3,0.0,0.0,1,0.0
1988,0,3,8.0,0.0,3,0.0
1988,0,11,23.0,0.0,2,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,7,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,4,0.0,0.0,7,0.0
1988,0,6,1.0,0.0,1,0.0
1988,0,6,0.0,0.0,1,0.0
1988,0,6,1.0,0.0,2,0.0
1988,0,6,2.0,0.0,1,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,7,0.0
1988,0,8,0.0,0.0,7,0.0
1988,0,8,0.0,0.0,7,0.0
1988,0,8,0.0,0.0,7,0.0
1988,0,8,0.0,0.0,7,0.0
1988,0,8,0.0,0.0,7,0.0
1988,0,3,0.0,0.0,6,0.0
1988,0,6,7.0,0.0,2,0.0
1988,0,10,0.0,3.0,3,0.0
1988,0,10,0.0,1.0,3,0.0
1988,0,3,1.0,0.0,1,0.0
1988,0,6,3.0,1.0,1,0.0
1988,0,2,6.0,0.0,2,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,4,0.0,0.0,7,0.0
1988,0,4,0.0,0.0,7,0.0
1988,0,4,0.0,0.0,7,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,2,1.0,0.0,1,0.0
1988,0,8,0.0,0.0,1,2.0
1988,0,6,0.0,0.0,1,0.0
1988,0,6,2.0,0.0,1,0.0
1988,0,2,0.0,5.0,2,0.0
1988,0,2,0.0,0.0,2,50.0
1988,0,2,0.0,0.0,2,0.0
1988,0,8,1.0,0.0,1,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,1.0,3,0.0
1988,0,8,1.0,0.0,1,0.0
1988,0,8,1.0,1.0,1,3.0
1988,0,6,4.0,0.0,1,0.0
1988,0,3,0.0,0.0,2,300.0
1988,0,6,0.0,5.0,2,0.0
1988,0,6,3.0,13.0,3,0.0
1988,0,10,0.0,0.0,2,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,1.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,10,1.0,0.0,1,0.0
1988,0,8,0.0,0.0,1,0.0
1988,0,6,23.0,13.0,3,0.0
1988,0,3,6.0,0.0,2,0.0
1988,0,3,1.0,0.0,6,0.0
1988,0,3,2.0,0.0,2,0.0
1988,0,3,0.0,0.0,2,0.0
1988,0,6,2.0,2.0,2,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,2.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,6.0,3,0.0
1988,0,10,1.0,2.0,1,0.0
1988,0,10,1.0,0.0,1,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,11,0.0,2.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,3,1.0,0.0,2,0.0
1988,0,10,1.0,0.0,1,0.0
1988,0,8,1.0,0.0,1,0.0
1988,0,10,0.0,0.0,1,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,2,0.0
1988,0,2,0.0,0.0,2,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,1.0,6.0,3,0.0
1988,0,11,13.0,17.0,3,0.0
1988,0,3,1.0,0.0,1,0.0
1988,0,3,4.0,0.0,2,0.0
1988,0,3,12.0,0.0,2,0.0
1988,0,3,3.0,0.0,2,0.0
1988,0,1,0.0,0.0,7,1.0
1988,0,11,0.0,0.0,3,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,6,2.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,2.0,0.0,6,0.0
1988,0,3,2.0,0.0,1,0.0
1988,0,3,0.0,0.0,2,0.0
1988,0,6,45.0,17.0,2,25.0
1988,0,6,0.0,0.0,2,0.0
1988,0,6,5.0,0.0,2,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,6,0.0,0.0,3,0.0
1988,0,6,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,4,0.0
1988,0,3,0.0,0.0,4,0.0
1988,0,3,1.0,0.0,1,2.0
1988,0,6,2.0,0.0,1,3.0
1988,0,10,0.0,2.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,7,0.0
1988,0,11,0.0,0.0,7,0.0
1988,0,8,1.0,2.0,1,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,11,0.0,3.0,3,0.0
1988,0,6,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,1,0.0
1988,0,6,1.0,0.0,1,0.0
1988,0,2,0.0,0.0,2,0.0
1988,0,6,5.0,2.0,2,0.0
1988,0,8,0.0,0.0,7,0.0
1988,0,10,3.0,33.0,3,0.0
1988,0,10,2.0,23.0,3,0.0
1988,0,11,0.0,4.0,3,0.0
1988,0,11,0.0,4.0,3,0.0
1988,0,4,0.0,0.0,7,0.0
1988,0,3,0.0,0.0,2,4.0
1988,0,11,0.0,0.0,3,0.0
1988,0,2,1.0,0.0,1,1.0
1988,0,6,4.0,0.0,1,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,1,0.0
1988,0,11,0.0,0.0,1,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,1,0.0
1988,0,11,0.0,0.0,1,0.0
1988,0,11,0.0,0.0,1,0.0
1988,0,11,0.0,0.0,1,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,5,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,3,1.0,0.0,1,0.0
1988,0,8,2.0,4.0,1,0.0
1988,0,6,6.0,0.0,2,0.0
1988,0,6,1.0,0.0,1,0.0
1988,0,2,0.0,0.0,2,0.0
1988,0,8,1.0,6.0,3,0.0
1988,0,2,0.0,7.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,1.0,3.0,3,0.0
1988,0,8,1.0,0.0,1,0.0
1988,0,2,3.0,7.0,2,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,6,3.0,18.0,3,0.0
1988,0,6,7.0,25.0,3,0.0
1988,0,11,0.0,1.0,3,0.0
1988,0,11,0.0,1.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,3,1.0,0.0,1,0.0
1988,0,2,0.0,3.0,2,0.0
1988,0,6,6.0,0.0,2,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,6.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,2.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,2,1.0,0.0,1,0.0
1988,0,3,3.0,0.0,2,0.0
1988,0,2,0.0,0.0,7,0.0
1988,0,2,0.0,0.0,7,0.0
1988,0,2,0.0,0.0,7,0.0
1988,0,11,0.0,2.0,3,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,3.0
1988,0,8,0.0,0.0,1,0.0
1988,0,3,0.0,0.0,4,3.0
1988,0,6,0.0,0.0,2,0.0
1988,0,8,1.0,0.0,1,0.0
1988,0,6,5.0,0.0,2,0.0
1988,0,3,0.0,0.0,2,50.0
1988,0,10,5.0,4.0,2,0.0
1988,0,10,2.0,0.0,2,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,1.0,3.0,3,0.0
1988,0,11,1.0,4.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,6,1.0,0.0,1,0.0
1988,0,6,1.0,0.0,2,0.0
1988,0,6,1.0,2.0,1,0.0
1988,0,3,0.0,0.0,2,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,3,1.0,2.0,2,15.0
1988,0,8,0.0,0.0,3,0.0
1988,0,6,1.0,0.0,1,0.0
1988,0,10,1.0,1.0,1,1.0
1988,0,8,0.0,1.0,3,0.0
1988,0,6,0.0,8.0,3,0.0
1988,0,6,0.0,4.0,3,0.0
1988,0,6,1.0,0.0,2,0.0
1988,0,6,1.0,0.0,1,2.0
1988,0,3,0.0,0.0,2,0.0
1988,0,3,0.0,0.0,2,0.0
1988,0,3,13.0,2.0,2,0.0
1988,0,3,0.0,0.0,2,0.0
1988,0,6,3.0,0.0,2,0.0
1988,0,3,0.0,6.0,3,0.0
1988,0,10,0.0,0.0,3,0.0
1988,0,6,0.0,3.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,11,2.0,42.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,3,0.0,0.0,6,0.0
1988,0,3,1.0,0.0,1,0.0
1988,0,3,7.0,0.0,2,0.0
1988,0,6,12.0,0.0,2,0.0
1988,0,3,0.0,0.0,3,0.0
1988,0,2,0.0,0.0,3,0.0
1988,0,11,0.0,0.0,3,0.0
1988,0,6,1.0,5.0,3,0.0
1988,0,6,7.0,70.0,3,0.0
1988,0,6,2.0,0.0,1,0.0
1988,0,6,1.0,0.0,1,0.0
1988,0,10,1.0,0.0,1,0.0
1988,0,11,1.0,0.0,1,0.0
1988,0,3,13.0,14.0,3,0.0
1988,0,6,0.0,0.0,2,0.0
1988,0,1,0.0,0.0,7,4.0
1988,0,11,0.0,0.0,3,0.0
1988,0,6,1.0,14.0,3,0.0
1988,0,8,0.0,0.0,3,0.0
1988,0,2,1.0,0.0,1,0.0
